R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
-112.2596208,132361.7923,127.7638587,132311.6458,7.74638939,132437.0121,-111.3658066,268.98859,128.5316222,267.88993,8.353724653,268.43926,-112.2424321,132361.7923,0,0,0,0,-111.4918574,268.43926,0,0,0,0,60,0,13.89240294,-0.018374529,0,-116.2710616,131739.8906,123.785704,131595.0313,3.738098073,131828.9688,55.30242978,272.6097107,-64.61334366,272.8500366,175.2841282,272.741333,-116.249082,131721.375,0,0,0,0,55.3244025,272.7298584,0,0,0,0,59.99900055,0,13.72592576,-2.993461481,0,-116.2703254,131283.6417,123.7703429,131233.4952,3.770062292,131258.5685,55.31907512,270.81969,-64.61245056,270.27036,175.2792487,270.27036,-116.2416775,131258.5685,0,0,0,0,55.33053428,270.45347,0,0,0,0,59.999,0,13.73245394,-2.993517379,0,-112.1851363,132411.9389,127.8039658,131785.1071,7.820873904,132462.0854,-111.3543475,266.05883,128.7092391,266.05883,8.628744395,266.05883,-112.1794067,132211.3527,0,0,0,0,-111.3371587,266.05883,0,0,0,0,60,0,14.1292088,-0.013788648,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.351294,132336.7191,127.6721855,132286.5725,7.660445721,132386.8656,-111.4345616,269.1717,128.4456785,268.07304,8.19329647,268.43926,-112.3398349,132336.7191,0,0,0,0,-111.5949898,268.62237,0,0,0,0,59.999,0,13.86124322,-0.018650371,0,-116.3589524,131699.7344,123.6923216,131540.3281,3.644714446,131782.3438,55.25299288,272.6726685,-64.71771578,273.0102539,175.2401828,272.9187012,-116.3369729,131674.4219,0,0,0,0,55.25848435,272.8671875,0,0,0,0,60,0,13.73232907,-2.994938004,0,-116.3619986,131233.4952,123.6729401,131233.4952,3.689848201,131233.4952,55.20448356,271.0028,-64.69839423,270.45347,175.2047642,270.08725,-116.3333507,131233.4952,0,0,0,0,55.24459061,270.45347,0,0,0,0,59.999,0,13.71891264,-2.991423962,0,-112.2768095,132386.8656,127.7294813,131734.9606,7.729200656,132437.0121,-111.4574799,266.05883,128.6175659,266.24194,8.548530303,266.24194,-112.2653504,132186.2794,0,0,0,0,-111.428832,266.24194,0,0,0,0,60,0,14.13844096,-0.013575444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.4315081,132311.6458,127.5919714,132261.4993,7.58023163,132386.8656,-111.5434236,269.1717,128.3196278,268.25615,8.141730269,268.43926,-112.4143194,132311.6458,0,0,0,0,-111.6923926,268.62237,0,0,0,0,60,0,13.88010095,-0.017766646,0,-116.4468433,131688.9063,123.6099222,131544.3906,3.562316965,131768.9844,55.14312928,272.684082,-64.76166122,273.1647339,175.1138379,272.9702148,-116.4193723,131667.0781,0,0,0,0,55.165102,272.9415894,0,0,0,0,60,0,13.72265339,-2.993622852,0,-116.4479423,131208.4219,123.5869964,131208.4219,3.603904531,131233.4952,55.09562158,271.18591,-64.77287874,271.0028,175.1245501,270.08725,-116.4135648,131208.4219,0,0,0,0,55.14718778,270.63658,0,0,0,0,60,0,13.71909447,-2.989076941,0,-112.351294,132361.7923,127.6435376,131709.8873,7.643256987,132411.9389,-111.5434236,266.24194,128.5602701,266.60816,8.433938744,266.24194,-112.351294,132161.2062,0,0,0,0,-111.5147757,266.24194,0,0,0,0,60,0,14.12015868,-0.012077382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.5117222,132311.6458,127.5117573,132261.4993,7.500017538,132386.8656,-111.6236376,269.35481,128.2279546,267.88993,8.02713871,268.43926,-112.4945335,132311.6458,0,0,0,0,-111.7840658,268.62237,0,0,0,0,60,0,13.84373841,-0.018634482,0,-116.5237512,131685.0938,123.5385194,131534.6563,3.485412663,131759.0313,55.07171624,272.6955566,-64.86602651,273.021698,175.0424215,273.0960693,-116.4962802,131659.4844,0,0,0,0,55.0827026,272.9415894,0,0,0,0,60,0,13.72225101,-2.994845196,0,-116.5166972,131208.4219,123.5239711,131183.3486,3.512231284,131208.4219,55.089892,270.81969,-64.90465903,270.81969,175.0042289,270.08725,-116.4880493,131208.4219,0,0,0,0,55.06124411,270.63658,0,0,0,0,60,0,13.74139521,-2.992865048,0,-112.4315081,132361.7923,127.5690531,131734.9606,7.58023163,132411.9389,-111.6064489,266.05883,128.4514081,266.42505,8.359454231,266.24194,-112.4257786,132161.2062,0,0,0,0,-111.5949898,266.24194,0,0,0,0,60,0,14.13612215,-0.013589852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.569018,132311.6458,127.4544615,132261.4993,7.448451337,132361.7923,-111.6809334,269.53792,128.222225,268.07304,8.021409132,268.62237,-112.5518293,132311.6458,0,0,0,0,-111.8069841,268.62237,0,0,0,0,60,0,13.83803996,-0.017858725,0,-116.5786796,131682.0625,123.4780859,131527.4063,3.43048108,131767.3125,55.0058015,272.7298584,-64.95391738,273.1304321,175.0204556,273.0388794,-116.5567001,131659.4844,0,0,0,0,55.02227933,272.9644775,0,0,0,0,59.99900055,0,13.73473963,-2.994303438,0,-116.5797226,131208.4219,123.4609457,131183.3486,3.466394661,131208.4219,54.99821875,271.0028,-64.95622523,270.63658,174.9412036,270.27036,-116.5453451,131208.4219,0,0,0,0,54.99821875,270.63658,0,0,0,0,60,0,13.71963225,-2.992622856,0,-112.4945335,132361.7923,127.5117573,131709.8873,7.517206272,132411.9389,-111.686663,266.24194,128.3482757,266.42505,8.313617607,266.24194,-112.4888039,132161.2062,0,0,0,0,-111.6694743,266.24194,0,0,0,0,60,0,14.12902914,-0.013254606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-112.6033955,132311.6458,127.4200841,132261.4993,7.408344291,132361.7923,-111.7153109,269.35481,128.1763883,268.07304,7.958383774,268.62237,-112.5919363,132311.6458,0,0,0,0,-111.8585503,268.62237,0,0,0,0,60,0,13.85101906,-0.018284199,0,-116.6171336,131674.2188,123.4396456,131524.8125,3.392028823,131763.1094,54.96734753,272.7985229,-64.97039863,273.0674744,174.9545306,273.1246948,-116.5896626,131652.9688,0,0,0,0,54.98382878,272.993103,0,0,0,0,60,0,13.71683056,-2.994481723,0,-116.6198296,131208.4219,123.4208386,131183.3486,3.426287615,131208.4219,54.99248918,270.81969,-65.01352101,270.63658,174.9297444,270.45347,-116.5854522,131208.4219,0,0,0,0,54.97530044,270.63658,0,0,0,0,60,0,13.74509802,-2.994666896,0,-112.5231814,132361.7923,127.4773798,131709.8873,7.471369649,132411.9389,-111.7095813,266.05883,128.371194,266.60816,8.256321828,266.24194,-112.5174518,132161.2062,0,0,0,0,-111.6923926,266.24194,0,0,0,0,60,0,14.13934603,-0.012689366,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-139.6126259,131885.4002,100.4108536,131835.2537,-19.57223828,131960.62,-137.7677018,430.49161,96.15377718,462.71897,-17.11424934,427.19563,-139.5897076,131885.4002,0,0,0,0,-139.6871105,439.464,-81.26260408,20.1421,48.30034213,19.95899,59.982,0.04,9.959883355,-0.063450614,0,-146.5383892,130206.4531,93.52935932,130048.5703,-26.51825043,130282.5547,34.41741885,436.580658,-91.20574946,468.1606445,155.2011181,431.968689,-146.5109318,130179.375,0,0,0,0,32.69805875,445.0092163,91.10687564,19.7353363,-136.2826552,19.323349,59.97900009,0.059999999,9.642636059,3.103061904,0,-146.5396857,129754.1723,93.49525301,129704.0257,-26.48783887,129754.1723,34.29152404,434.88625,-91.22634014,464.73318,154.9678948,429.75917,-146.5110378,129729.099,0,0,0,0,32.57838023,442.57687,90.95704998,19.22655,-136.6962708,18.311,59.979,0.08,9.583870376,3.105600351,0,-139.5324118,131960.62,100.4681494,131308.715,-19.52067208,132010.7666,-137.9453188,429.75917,96.41160819,460.15543,-17.27467752,424.63209,-139.5324118,131760.0339,0,0,0,0,-139.7042992,437.6329,-80.94174772,19.40966,51.10210575,18.67722,59.979,0.05,9.893453527,-0.049817333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-140.1741246,131383.9348,99.85508454,131358.8615,-20.13373692,131459.1546,-138.6557864,433.23826,95.50633487,464.18385,-18.00233392,429.75917,-140.1569358,131409.0081,0,0,0,0,-140.4835218,441.84443,-82.25955065,19.59277,47.96229703,19.40966,59.982,0.04,9.802746415,-0.055439648,0,-147.1481338,129685.1563,92.90863173,129539.7109,-27.13348485,129778.0078,33.69232255,438.8465881,-91.79901286,470.4551697,154.4375712,434.589386,-147.1261679,129665.8125,0,0,0,0,32.00592153,447.4182129,91.07391315,19.37484741,-136.7990175,19.08874512,59.98199844,0,9.532900225,3.105993278,0,-147.1527505,129227.6336,92.88218817,129177.487,-27.10663329,129227.6336,33.54094933,437.99912,-91.79929794,466.9305,154.2631568,432.50582,-147.1241026,129202.5603,0,0,0,0,31.90801961,445.32352,89.68508367,18.86033,-136.8108623,17.94478,59.984,0.01,9.443763587,3.110213834,0,-140.1053696,131459.1546,99.90092116,130807.2496,-20.08217072,131509.3012,-138.770378,432.50582,95.7584363,461.80342,-18.01379308,427.01252,-140.0939105,131258.5685,0,0,0,0,-140.4434147,440.01333,-82.84969718,19.04344,50.82708601,18.12789,59.982,0.04,9.762739238,-0.043358664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-140.6038429,131057.9823,99.41963661,131007.8358,-20.57491442,131133.2021,-139.1943667,435.06936,95.18547851,465.28251,-18.6325875,432.1396,-140.5866542,131057.9823,0,0,0,0,-140.9762655,443.67553,-82.05901542,18.86033,47.0856716,18.67722,59.984,0.04,9.683754295,-0.05282742,0,-147.6260422,129319.9766,92.43073023,129170.8125,-27.60589659,129411.4531,33.13202164,441.3585815,-92.13958658,471.6339111,153.7509187,437.6278076,-147.6040626,129302.1016,0,0,0,0,31.48956264,449.7241821,91.18927504,18.49937439,-138.0294898,18.17893982,59.98400116,0.02,9.382304717,3.107165543,0,-147.6225759,128851.5345,92.39517404,128826.4613,-27.57645868,128876.6078,33.01955773,439.83022,-92.25766417,468.39538,153.6099849,434.52003,-147.6053872,128851.5345,0,0,0,0,31.36370971,446.97151,90.07469497,18.67722,-137.888023,17.39545,59.984,0.01,9.340885578,3.110510805,0,-140.5408176,131108.1288,99.47693239,130456.2238,-20.51188907,131158.2754,-139.4923048,434.33692,95.31152922,463.2683,-18.72426074,429.75917,-140.5293584,130907.5427,0,0,0,0,-141.0564796,442.02754,-82.97001831,18.12789,50.48331133,17.76167,59.986,0.04,9.662713372,-0.036839907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-140.684057,130982.7625,99.32223379,130932.6159,-20.66085809,131057.9823,-139.3834428,436.16802,95.14537146,465.64873,-18.77009737,432.87204,-140.6783274,130982.7625,0,0,0,0,-141.0965866,444.40797,-82.67208026,18.49411,47.53257868,18.311,59.986,0.04,9.629872993,-0.048616068,0,-147.724916,129246.1328,92.33184958,129105.1875,-27.69928064,129332.7578,33.0606086,441.6446533,-92.23297576,471.4107666,153.6190824,438.2572021,-147.6974586,129227.7188,0,0,0,0,31.39068541,449.953064,90.98602227,18.3391571,-139.128112,18.02444458,59.98400116,0.029999999,9.355045635,3.104613421,0,-147.7199787,128776.3147,92.29777122,128751.2415,-27.6738615,128826.4613,32.88204786,440.01333,-92.32641911,468.39538,153.512582,435.43558,-147.6970604,128776.3147,0,0,0,0,31.27203646,447.52084,89.57622169,18.311,-138.2317977,17.57856,59.984,0.02,9.330589373,3.11046628,0,-140.6267612,131032.909,99.39098872,130406.0773,-20.60929189,131083.0556,-139.5897076,435.25247,95.18547851,463.63452,-18.82739315,430.12539,-140.6095725,130857.3961,0,0,0,0,-141.1653416,442.39376,-83.69767471,18.311,50.35153104,17.57856,59.988,0.04,9.625063743,-0.03669157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-141.9904008,130130.2713,98.03307875,130105.198,-21.96147229,130205.4911,-141.3200402,442.21065,94.13123616,466.74739,-20.75826092,439.28089,-141.9732121,130155.3446,0,0,0,0,-142.7123276,449.16883,-84.80348326,15.56435,46.48406592,15.38124,59.993,0.03,9.239192392,-0.031554058,0,-149.1256785,128359.4531,90.92560242,128212.8359,-29.10003803,128446.1875,31.19293435,448.0018616,-93.01849533,472.4407349,151.8502819,444.8604736,-149.0982075,128339.5703,0,0,0,0,29.94598428,454.7710571,88.19000237,14.94598389,-138.5952753,15.04898071,59.99300003,0.029999999,8.969273633,3.121440587,0,-149.1237253,127923.8235,90.90548378,127873.677,-29.0776081,127948.8968,30.94545052,446.7884,-93.07699382,469.31093,151.5759847,442.21065,-149.100807,127898.7503,0,0,0,0,29.75942788,452.46481,87.13542148,14.6488,-137.6130032,13.91636,59.993,0.03,8.904169578,3.129224833,0,-141.9216459,130205.4911,98.08464495,129578.6594,-21.89844693,130280.7109,-141.5033867,440.92888,94.36614886,464.18385,-20.85566374,436.53424,-141.9159163,130029.9782,0,0,0,0,-142.7180572,446.97151,-84.75764663,14.83191,50.08224087,14.28258,59.993,0.03,9.215154499,-0.018865701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-142.8383783,130055.0515,97.17937163,130004.905,-22.8151794,130105.198,-142.9988065,447.88706,93.19158538,467.47983,-22.52297093,445.50663,-142.8269192,130055.0515,0,0,0,0,-144.1561813,453.38036,-87.61670603,13.00081,43.87137837,12.8177,59.999,0.01,8.945900334,-0.014659464,0,-149.9935906,128255.2422,90.05218515,128108.0391,-29.97894336,128354.1172,29.55597024,453.5522461,-94.06219604,473.7854004,150.086973,450.8342896,-149.9771162,128237.7656,0,0,0,0,28.47931044,459.1427002,85.9817544,12.79449463,-141.1605851,12.76016235,59.99700165,0.01,8.706637718,3.13616335,0,-149.9946212,127798.4572,90.0403175,127748.3107,-29.95423353,127823.5305,29.43284194,451.54926,-94.05102207,470.40959,149.9717029,448.07017,-149.9717029,127798.4572,0,0,0,0,28.41297706,456.49323,85.10715089,12.45148,-140.4892514,12.08526,59.997,0.01,8.679754994,3.140218279,0,-142.7810825,130105.198,97.22520826,129478.3663,-22.75215404,130155.3446,-143.2050713,446.42218,93.42649807,464.91629,-22.54588924,441.84443,-142.7696234,129904.6119,0,0,0,0,-144.1504517,450.81682,-88.56208639,12.45148,50.03640425,11.71904,59.997,0.01,8.93763077,0.000396657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-142.7524347,130330.8575,97.27104488,130305.7842,-22.72350615,130406.0773,-142.8784854,440.19644,93.45514596,458.50744,-22.50005261,439.09778,-142.7352459,130355.9307,0,0,0,0,-144.0129418,445.68974,-86.80310596,11.71904,41.75143453,12.08526,59.999,0,9.081365853,-0.017551203,0,-149.7409146,128622.5781,90.3103663,128473.9531,-29.72076563,128712,29.36371066,446.9089355,-93.88092282,464.4584656,149.823314,444.4141235,-149.7189351,128604.8047,0,0,0,0,28.40240593,451.7326355,85.75653575,11.25526428,-141.4682031,11.14082336,60,0,8.777747742,-3.137766133,0,-149.7482493,128149.483,90.28095978,128124.4097,-29.69640252,128174.5562,29.17501093,444.59108,-93.87913473,460.52165,149.7482493,441.11199,-149.725331,128149.483,0,0,0,0,28.31557424,448.6195,83.1820127,10.80349,-139.6584626,10.43727,60,-0.01,8.761916255,-3.131425365,0,-142.6951389,130381.004,97.32261108,129754.1723,-22.66621038,130456.2238,-143.0045361,438.36534,93.77600233,455.57768,-22.54588924,435.61869,-142.6779501,130205.4911,0,0,0,0,-143.955646,442.94309,-86.52235664,10.9866,46.91378427,10.80349,60,0,9.067254925,-0.00538325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-142.8040009,131057.9823,97.21947868,131032.909,-22.77507236,131158.2754,-144.5286038,447.33773,93.28325863,456.49323,-24.09860486,446.23907,-142.7868121,131083.0556,0,0,0,0,-145.1244799,449.90127,-96.25118,6.95818,39.71170478,7.3244,60,0,8.707110398,0.01841081,0,-149.7134436,129400.1406,90.33783049,129246.375,-29.69879291,129475.5078,27.89154193,452.4822388,-94.10065001,462.5358582,148.2247902,451.6410828,-149.6914777,129371.2031,0,0,0,0,27.32574613,455.4805908,81.5982073,6.608963013,-145.4287703,6.935119629,60,0,8.479813766,-3.108679439,0,-149.7024127,128926.7543,90.31533725,128901.6811,-29.66202505,128951.8276,27.73115728,449.90127,-94.07966996,458.87366,148.1153196,447.33773,-149.685224,128926.7543,0,0,0,0,27.24414316,451.91548,79.84166875,6.59196,-140.0308851,6.22574,59.999,0,8.466902579,-3.100875237,0,-142.7409755,131133.2021,97.2653153,130481.2971,-22.71777658,131183.3486,-144.6088179,445.14041,93.66714035,453.56347,-24.00693162,441.84443,-142.7295163,130932.6159,0,0,0,0,-144.9926996,446.7884,-97.2653153,6.59196,52.26521007,6.40885,60,0,8.71705106,0.031400443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-142.8211896,131083.0556,97.20801952,131057.9823,-22.78653151,131158.2754,-144.5629813,447.33773,93.25461074,456.85945,-24.12725275,446.23907,-142.7982713,131108.1288,0,0,0,0,-145.1588574,450.08438,-95.95897153,6.95818,40.06120904,7.3244,60,0,8.714441176,0.019303172,0,-149.7189351,129409.1563,90.32684755,129265.5234,-29.69329802,129493.7266,27.7926647,453.0773315,-94.15557839,462.793335,148.043517,452.3162842,-149.6969692,129390.8359,0,0,0,0,27.21038936,455.9898376,82.86712667,6.408691406,-146.6482596,6.597518921,60,0,8.449146536,-3.107377496,0,-149.7310606,128951.8276,90.30960767,128926.7543,-29.67348421,128976.9009,27.66240235,450.26749,-94.1484249,458.87366,147.8804069,448.98572,-149.6966831,128951.8276,0,0,0,0,27.11809244,452.64792,82.18506613,6.04263,-146.0813194,5.85952,60,0,8.438154825,-3.103921258,0,-142.7524347,131133.2021,97.25958572,130506.3704,-22.73496531,131183.3486,-144.6088179,444.9573,93.62130372,453.74658,-24.17308938,442.21065,-142.7409755,130957.6892,0,0,0,0,-145.0614546,446.97151,-93.15147833,6.40885,49.43479856,6.22574,60,0,8.708891291,0.029371594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-142.9816178,131133.2021,97.03613218,131108.1288,-22.95841885,131208.4219,-145.4911729,450.4506,92.9509431,457.22567,-25.2846275,451.36615,-142.9701586,131158.2754,0,0,0,0,-145.9438096,453.01414,-94.60679113,4.39464,32.44087036,5.31019,60,0,8.534529442,0.032211523,0,-149.8837339,129473.6484,90.16204874,129328.5938,-29.87457466,129566.2031,26.76544181,457.0655823,-94.51813166,463.3369446,147.0657344,455.9783936,-149.8672594,129455.0391,0,0,0,0,26.42486638,458.7536011,77.12676932,4.463195801,-143.7918198,4.600524902,60,0,8.277790038,-3.087516465,0,-149.8857592,129027.0474,90.14917949,128976.9009,-29.83964197,129052.1207,26.75712903,453.74658,-94.49219957,459.42299,147.0095111,452.46481,-149.8571113,129001.9742,0,0,0,0,26.41908393,455.21146,77.00552767,4.39464,-144.3796348,4.21153,60,0,8.292042622,-3.087452498,0,-142.9300516,131208.4219,97.08196881,130581.5902,-22.90112307,131258.5685,-145.5198208,448.43639,93.31763609,453.92969,-25.34192328,447.15462,-142.9185924,131007.8358,0,0,0,0,-145.8521363,449.90127,-91.61022186,4.02842,43.99742909,3.84531,60,0,8.512167016,0.041482845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-143.1363164,131158.2754,96.89289273,131108.1288,-23.10738788,131233.4952,-146.1042378,453.01414,92.76186703,457.40878,-25.85185572,453.38036,-143.1133981,131158.2754,0,0,0,0,-146.4079054,454.66213,-102.1125382,3.29598,32.80183377,4.02842,60,0,8.420770877,0.043735954,0,-150.0430275,129488.0469,90.02472096,129333.8828,-30.01739733,129565.1797,26.22711191,458.7020874,-94.71038782,463.760376,146.4010614,458.5762024,-150.0155702,129463.2188,0,0,0,0,25.963441,460.3271484,80.99945242,3.072738647,-146.2966961,3.433227539,60,0,8.188877448,-3.08050328,0,-150.0404578,129027.0474,90.00021046,129027.0474,-29.97142226,129027.0474,26.24719659,455.39457,-94.75003058,459.78921,146.2703955,454.84524,-150.0118099,129027.0474,0,0,0,0,25.91488107,456.67634,83.64037893,3.29598,0,0,60,0.01,8.194781216,-3.082038101,0,-143.0790206,131208.4219,96.93299978,130581.5902,-23.0500921,131258.5685,-146.1156969,450.63371,93.00250931,454.66213,-25.87477403,449.53505,-143.0675614,131032.909,0,0,0,0,-146.3334209,451.54926,-97.70076323,3.11287,45.5272264,3.11287,59.999,0.01,8.434146018,0.050636769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-143.2795558,131158.2754,96.74392371,131133.2021,-23.25062733,131233.4952,-146.5683336,454.47902,92.56706138,457.95811,-26.49356845,455.39457,-143.2623671,131158.2754,0,0,0,0,-146.8376237,455.9439,0,0,0,0,60,0,8.335012735,0.049816591,0,-150.1858605,129488.4375,89.8764034,129338.5391,-30.16571147,129565.7188,25.72174109,460.0124512,-94.8806781,463.6116028,145.8023133,460.2813721,-150.1638809,129465.375,0,0,0,0,25.54595934,461.2827148,0,0,0,0,60,0.01,8.10662526,-3.073025003,0,-150.1836973,129001.9742,89.86270059,129001.9742,-30.13185045,129027.0474,25.76018247,456.85945,-94.91045876,459.78921,145.7776518,456.49323,-150.1550494,129001.9742,0,0,0,0,25.54245851,457.775,0,0,0,0,60,0,8.11942616,-3.074305325,0,-143.22226,131208.4219,96.78403075,130581.5902,-23.19333155,131283.6417,-146.5224969,451.91548,92.80770366,454.66213,-26.49356845,451.36615,-143.2165305,131032.909,0,0,0,0,-146.7287618,452.64792,0,0,0,0,60,0,8.347476367,0.054317283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-143.3769587,131158.2754,96.65225046,131133.2021,-23.34803015,131233.4952,-146.7058434,454.47902,92.41809235,457.95811,-26.7399403,456.12701,-143.3597699,131183.3486,0,0,0,0,-147.0095111,456.12701,0,0,0,0,60,0,8.323842908,0.048540355,0,-150.2792428,129485.0625,89.78302105,129333.8359,-30.2645887,129572.5703,25.56243888,460.1211548,-94.99054169,463.6516724,145.643006,460.8249512,-150.2572632,129461.9453,0,0,0,0,25.3976452,461.517334,0,0,0,0,60,0,8.10074447,-3.072218662,0,-150.2811001,129027.0474,89.76529776,129001.9742,-30.22925327,129052.1207,25.58829513,457.40878,-95.01932074,459.78921,145.6057645,456.67634,-150.2524522,129027.0474,0,0,0,0,25.3877599,457.95811,0,0,0,0,60,0,8.097632631,-3.072227886,0,-143.3196629,131208.4219,96.69235751,130581.5902,-23.29073437,131258.5685,-146.7402209,452.46481,92.75613745,454.66213,-26.62534874,451.54926,-143.3082037,131007.8358,0,0,0,0,-146.8720012,452.83103,0,0,0,0,59.999,0,8.325438341,0.058750936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-138.4667103,132286.5725,101.5624988,132261.4993,-18.44351143,132361.7923,-139.2917696,351.5712,99.71757466,354.86718,-19.27430023,353.03608,-138.4552512,132311.6458,0,0,0,0,-139.6183555,353.21919,0,0,0,0,60.003,0,10.88972763,0.004096011,0,-143.7643488,131256.3438,96.29791503,131097.8281,-23.74969473,131329.4688,30.68756183,357.04422,-90.06317492,359.8823547,150.7901,357.0671082,-143.7368778,131230.4844,0,0,0,0,30.46783464,357.9883423,0,0,0,0,60.00299835,0,10.60767886,-3.048846147,0,-143.76657,130807.2496,96.27982789,130732.0298,-23.72045272,130807.2496,30.60167584,354.68407,-90.00594004,356.33206,150.6707114,353.76852,-143.7321925,130782.1763,0,0,0,0,30.41259977,354.86718,0,0,0,0,60.005,0,10.58957199,-3.045303889,0,-138.403685,132361.7923,101.614065,131709.8873,-18.38048607,132411.9389,-139.3719837,349.7401,100.0957268,351.93742,-19.11960162,349.19077,-138.3922258,132161.2062,0,0,0,0,-139.4693865,350.28943,0,0,0,0,60.003,0,10.90460876,0.016515849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-138.1515836,131935.5467,101.871896,131885.4002,-18.12265506,132010.7666,-139.3547949,353.58541,99.94675778,356.14895,-19.60661575,355.41651,-138.1401244,131935.5467,0,0,0,0,-139.6699217,355.05029,0,0,0,0,59.999,0,10.70430658,0.011320914,0,-143.4732052,130873.4453,96.58905185,130735.1953,-23.45306473,130962.7188,30.58319312,358.8924561,-89.69513018,360.3572998,150.6033353,359.7850952,-143.4457478,130856.3984,0,0,0,0,30.49530225,359.6820679,0,0,0,0,60,0,10.43131272,-3.040937259,0,-143.4743615,130406.0773,96.56630679,130406.0773,-23.41678509,130431.1505,30.59021668,356.69828,-89.75383861,357.61383,150.6019565,356.14895,-143.439984,130406.0773,0,0,0,0,30.47562512,356.88139,0,0,0,0,60.001,0,10.44506505,-3.03916957,0,-138.0828286,131985.6933,101.9349213,131358.8615,-18.06535928,132060.9131,-139.394902,352.12053,100.3478282,353.03608,-19.40035094,352.12053,-138.0656399,131810.1804,0,0,0,0,-139.4865752,352.30364,0,0,0,0,60,0,10.69945592,0.021353905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
